customer_id,tenure_months,monthly_charges,support_tickets,late_payments,usage_hours,contract,payment_method,region,plan,support_plan,churn,annual_value,churn_probability,risk_level,recommended_action
CUST102833,40,2664.17,2,2,33.0,Month-to-Month,Net Banking,North,Basic,Yes,0,31970.04,0.009508975844023786,Low,Standard engagement
CUST101155,43,2714.55,2,0,44.7,Month-to-Month,Cash,North,Standard,Yes,0,32574.6,0.009452364714982044,Low,Standard engagement
CUST100365,38,2714.48,1,0,18.9,One Year,UPI,West,Basic,Yes,0,32573.76,0.00944911190716681,Low,Standard engagement
CUST102581,34,2751.96,5,2,64.9,Two Year,Debit Card,East,Basic,No,0,33023.52,0.009438056939469357,Low,Standard engagement
CUST104428,56,2752.98,1,2,52.1,Month-to-Month,Net Banking,West,Standard,No,0,33035.76,0.00938349590981505,Low,Standard engagement
CUST104665,60,2765.01,3,1,40.3,Month-to-Month,Net Banking,West,Standard,Yes,0,33180.12,0.009332269923213614,Low,Standard engagement
CUST102747,59,2615.4,2,4,40.2,Month-to-Month,Credit Card,West,Basic,Yes,0,31384.8,0.009212871335354316,Low,Standard engagement
CUST103043,39,2765.5,1,0,51.9,One Year,Debit Card,East,Basic,No,0,33186.0,0.008957148222244716,Low,Standard engagement
CUST101350,5,2689.88,0,0,38.4,One Year,UPI,West,Basic,Yes,0,32278.56,0.008841227032422995,Low,Standard engagement
CUST100856,18,2657.84,3,1,17.9,One Year,UPI,South,Premium,Yes,0,31894.08,0.00881629135383866,Low,Standard engagement
CUST102737,14,2589.25,1,4,48.1,Month-to-Month,UPI,East,Standard,No,0,31071.0,0.008797531332493141,Low,Standard engagement
CUST105156,67,2757.33,0,2,47.2,One Year,Debit Card,South,Basic,Yes,0,33087.96,0.008775463535180668,Low,Standard engagement
CUST101425,59,2707.35,0,1,47.9,Month-to-Month,UPI,North,Standard,No,0,32488.2,0.008748880190429697,Low,Standard engagement
CUST101871,15,2691.87,2,1,47.9,Month-to-Month,Net Banking,West,Standard,No,0,32302.44,0.008667285414900177,Low,Standard engagement
CUST103773,10,2660.78,5,1,52.0,One Year,Credit Card,North,Basic,Yes,0,31929.36,0.008659319261410949,Low,Standard engagement
CUST105438,31,2681.26,0,1,70.7,Month-to-Month,UPI,West,Basic,Yes,0,32175.12,0.008627906923364136,Low,Standard engagement
CUST102948,39,2801.59,0,0,14.6,Two Year,Net Banking,South,Standard,No,0,33619.08,0.008556404728972098,Low,Standard engagement
CUST105945,10,2686.9,5,0,47.4,Month-to-Month,Net Banking,West,Premium,Yes,0,32242.8,0.008511824711384529,Low,Standard engagement
CUST101878,53,2774.65,3,1,40.0,Two Year,Cash,South,Standard,No,0,33295.8,0.008487595167812717,Low,Standard engagement
CUST104921,63,2772.68,0,2,36.0,One Year,Debit Card,East,Standard,No,0,33272.16,0.008466123798404746,Low,Standard engagement
CUST104450,62,2722.78,2,1,49.6,Month-to-Month,Credit Card,West,Standard,Yes,0,32673.36,0.00842550389602149,Low,Standard engagement
CUST102035,61,2834.18,1,1,49.1,Two Year,UPI,East,Standard,Yes,0,34010.16,0.008422089813426714,Low,Standard engagement
CUST105877,18,2625.4,1,2,55.1,Month-to-Month,Credit Card,South,Standard,No,0,31504.8,0.008416776500232792,Low,Standard engagement
CUST100714,67,2767.64,1,1,42.9,Month-to-Month,Net Banking,South,Standard,Yes,0,33211.68,0.008392375554740384,Low,Standard engagement
CUST105434,38,2621.19,2,2,15.4,Month-to-Month,Net Banking,North,Basic,Yes,0,31454.28,0.008316797880025619,Low,Standard engagement
CUST105904,14,2744.93,3,1,43.8,One Year,Net Banking,West,Premium,Yes,0,32939.16,0.008290818523877506,Low,Standard engagement
CUST103858,24,2787.06,2,2,37.9,Two Year,Net Banking,East,Standard,Yes,0,33444.72,0.008285789485807864,Low,Standard engagement
CUST104479,39,2682.2,1,0,33.3,Month-to-Month,Net Banking,North,Basic,No,0,32186.4,0.008283792173787954,Low,Standard engagement
CUST102084,10,2638.52,2,1,39.2,One Year,Credit Card,South,Basic,No,0,31662.24,0.008227898324684528,Low,Standard engagement
CUST105822,63,2672.11,4,4,22.8,One Year,Credit Card,South,Standard,Yes,0,32065.32,0.008215653422995775,Low,Standard engagement
CUST104433,9,2715.3,1,1,44.4,Two Year,Debit Card,North,Premium,No,0,32583.6,0.008179892044363328,Low,Standard engagement
CUST100424,31,2623.14,0,2,32.2,Month-to-Month,UPI,West,Standard,No,0,31477.68,0.008161134728082789,Low,Standard engagement
CUST105678,45,2646.31,2,1,49.8,Month-to-Month,UPI,North,Basic,Yes,0,31755.72,0.008083950601863288,Low,Standard engagement
CUST101146,39,2639.03,2,3,60.9,Month-to-Month,UPI,East,Premium,No,0,31668.36,0.008074857257667883,Low,Standard engagement
CUST105778,51,2571.11,5,2,4.3,Month-to-Month,UPI,East,Basic,Yes,0,30853.32,0.008055073075601214,Low,Standard engagement
CUST103167,20,2842.94,3,0,66.8,Two Year,Net Banking,East,Standard,No,0,34115.28,0.007979501911297324,Low,Standard engagement
CUST102867,12,2682.99,6,0,23.8,Two Year,Debit Card,South,Premium,No,0,32195.88,0.007923584299659864,Low,Standard engagement
CUST104958,67,2672.35,3,2,47.5,Month-to-Month,UPI,South,Standard,No,0,32068.2,0.007922329195177411,Low,Standard engagement
CUST105613,24,2668.05,1,2,56.0,One Year,Cash,North,Basic,No,0,32016.6,0.007920545609700853,Low,Standard engagement
CUST105947,68,2650.23,0,3,54.9,Month-to-Month,Credit Card,West,Basic,No,0,31802.76,0.00779814875255168,Low,Standard engagement
CUST101890,14,2555.61,4,1,6.0,Month-to-Month,Credit Card,West,Standard,No,0,30667.32,0.00773180423292988,Low,Standard engagement
CUST103306,20,2616.27,0,2,67.3,Month-to-Month,UPI,South,Basic,Yes,0,31395.24,0.0076819972411236205,Low,Standard engagement
CUST101645,22,2675.17,8,0,38.1,One Year,UPI,South,Standard,No,0,32102.04,0.007649362172990697,Low,Standard engagement
CUST100939,37,2660.85,3,3,72.9,Month-to-Month,Debit Card,West,Standard,No,0,31930.2,0.007625926018563972,Low,Standard engagement
CUST100547,43,2651.17,3,1,46.7,Month-to-Month,UPI,South,Standard,No,0,31814.04,0.00761322514465972,Low,Standard engagement
CUST100066,66,2832.47,1,0,35.8,Two Year,Credit Card,East,Standard,Yes,0,33989.64,0.007581780530589349,Low,Standard engagement
CUST104591,3,2622.57,1,4,50.3,One Year,UPI,West,Standard,No,0,31470.84,0.007539788441737754,Low,Standard engagement
CUST104348,56,2707.84,1,1,29.5,Month-to-Month,Net Banking,North,Standard,No,0,32494.08,0.0075266996012535985,Low,Standard engagement
CUST104271,39,2623.19,2,1,47.3,Month-to-Month,Credit Card,West,Basic,No,0,31478.28,0.0075189384740733485,Low,Standard engagement
CUST105775,68,2674.61,1,1,28.1,Month-to-Month,Cash,North,Standard,No,0,32095.32,0.007463533817228861,Low,Standard engagement
CUST104609,32,2757.15,2,1,53.3,One Year,Net Banking,South,Premium,No,0,33085.8,0.007461912534699234,Low,Standard engagement
CUST102268,9,2673.83,1,1,48.3,One Year,Debit Card,East,Basic,No,0,32085.96,0.007456939257095052,Low,Standard engagement
CUST100267,25,2568.96,1,2,35.0,Month-to-Month,UPI,South,Basic,Yes,0,30827.52,0.0074310847585519245,Low,Standard engagement
CUST100052,27,2708.22,2,1,32.3,Two Year,Debit Card,West,Basic,Yes,0,32498.64,0.007406135631527412,Low,Standard engagement
CUST101329,25,2686.53,1,0,71.3,Month-to-Month,UPI,North,Standard,No,0,32238.36,0.007367454396029239,Low,Standard engagement
CUST104429,67,2691.16,5,2,36.8,Month-to-Month,Net Banking,North,Premium,Yes,0,32293.92,0.007339488143144676,Low,Standard engagement
CUST104678,48,2754.38,1,0,52.9,One Year,Debit Card,North,Basic,Yes,0,33052.56,0.007337647841475597,Low,Standard engagement
CUST102209,10,2666.83,1,0,74.3,Month-to-Month,UPI,South,Standard,No,0,32001.96,0.007316905927487665,Low,Standard engagement
CUST100301,60,2666.8,2,2,58.5,Month-to-Month,UPI,East,Basic,Yes,0,32001.6,0.0073159622517600205,Low,Standard engagement
CUST105236,41,2747.29,1,0,33.3,One Year,Credit Card,West,Standard,Yes,0,32967.48,0.007214660556958076,Low,Standard engagement
CUST104680,24,2622.63,0,1,50.2,Month-to-Month,UPI,North,Premium,No,0,31471.56,0.007188809125036157,Low,Standard engagement
CUST100827,65,2711.47,0,1,51.6,Month-to-Month,Debit Card,South,Standard,No,0,32537.64,0.007106159213854176,Low,Standard engagement
CUST105467,25,2673.83,0,2,72.9,Month-to-Month,Cash,West,Standard,Yes,0,32085.96,0.007093556495313593,Low,Standard engagement
CUST101656,62,2695.75,4,3,9.5,One Year,Net Banking,South,Standard,No,0,32349.0,0.007058941812466361,Low,Standard engagement
CUST103718,50,2678.14,5,3,29.2,Two Year,UPI,North,Premium,Yes,0,32137.68,0.00704604595806,Low,Standard engagement
CUST101525,4,2566.67,5,1,50.4,Month-to-Month,Debit Card,South,Basic,Yes,0,30800.04,0.006984999806834218,Low,Standard engagement
CUST102794,5,2602.2,1,1,69.4,Month-to-Month,Debit Card,North,Basic,No,0,31226.4,0.006936696555701949,Low,Standard engagement
CUST103212,25,2703.65,2,2,41.8,One Year,Debit Card,East,Standard,Yes,0,32443.8,0.0069053481204616575,Low,Standard engagement
CUST100729,48,2727.58,0,0,66.4,Month-to-Month,Net Banking,South,Basic,No,0,32730.96,0.006873251505884798,Low,Standard engagement
CUST101345,72,2783.89,0,1,56.6,One Year,Debit Card,North,Premium,No,0,33406.68,0.006870328428603489,Low,Standard engagement
CUST105070,66,2703.95,4,0,53.0,Month-to-Month,Cash,North,Standard,No,0,32447.4,0.006823148080501588,Low,Standard engagement
CUST100454,43,2649.32,2,0,50.0,Month-to-Month,UPI,East,Basic,No,0,31791.84,0.006753623142994062,Low,Standard engagement
CUST102742,37,2641.07,2,3,22.3,One Year,Cash,West,Premium,Yes,0,31692.84,0.0067419852224815625,Low,Standard engagement
CUST102059,30,2579.74,3,3,53.5,Month-to-Month,Debit Card,East,Basic,No,0,30956.88,0.006738942405865549,Low,Standard engagement
CUST101893,52,2702.12,2,1,41.9,Month-to-Month,Net Banking,South,Standard,No,0,32425.44,0.006729031771535481,Low,Standard engagement
CUST102784,66,2691.16,3,1,50.7,Month-to-Month,UPI,North,Standard,Yes,0,32293.92,0.00672247639904185,Low,Standard engagement
CUST105954,49,2596.33,3,3,38.4,Month-to-Month,Cash,South,Standard,No,0,31155.96,0.006660827159001162,Low,Standard engagement
CUST101242,70,2638.04,3,2,38.3,Month-to-Month,Debit Card,East,Basic,No,0,31656.48,0.0066430878018337355,Low,Standard engagement
CUST102653,27,2579.26,1,2,23.8,Month-to-Month,Credit Card,South,Standard,Yes,0,30951.12,0.006559883497137998,Low,Standard engagement
CUST104959,68,2774.34,2,0,19.0,Two Year,Cash,West,Standard,No,0,33292.08,0.006536331805837528,Low,Standard engagement
CUST105602,1,2566.41,3,1,35.1,Month-to-Month,Debit Card,South,Standard,No,0,30796.92,0.006518485977696367,Low,Standard engagement
CUST104896,62,2724.76,1,1,29.3,Two Year,UPI,South,Basic,Yes,0,32697.12,0.006474753548455654,Low,Standard engagement
CUST103978,40,2547.81,2,1,12.2,Month-to-Month,UPI,North,Basic,No,0,30573.72,0.006458504148705707,Low,Standard engagement
CUST105527,23,2613.27,2,1,35.3,Month-to-Month,Debit Card,West,Standard,No,0,31359.24,0.006423064713439433,Low,Standard engagement
CUST103044,14,2579.04,1,3,80.3,Month-to-Month,Debit Card,North,Basic,No,0,30948.48,0.006278068301301612,Low,Standard engagement
CUST104631,21,2658.56,2,1,41.2,Two Year,UPI,North,Basic,No,0,31902.72,0.006231721841074136,Low,Standard engagement
CUST104196,40,2608.01,3,1,41.5,Month-to-Month,Cash,North,Premium,No,0,31296.12,0.0061973736356709655,Low,Standard engagement
CUST104671,50,2603.6,2,1,35.1,Month-to-Month,Debit Card,South,Basic,No,0,31243.2,0.006185064626718402,Low,Standard engagement
CUST103309,68,2666.89,3,0,46.3,Month-to-Month,Cash,South,Basic,Yes,0,32002.68,0.0061845567946464865,Low,Standard engagement
CUST104201,54,2813.46,1,0,47.9,One Year,Net Banking,South,Standard,Yes,0,33761.52,0.006165730233372666,Low,Standard engagement
CUST103185,69,2668.53,2,1,37.2,Month-to-Month,UPI,West,Standard,No,0,32022.36,0.006150037903356932,Low,Standard engagement
CUST100072,34,2691.23,4,1,42.5,Two Year,Debit Card,West,Basic,No,0,32294.76,0.0061461813139462255,Low,Standard engagement
CUST105561,9,2745.67,0,0,69.1,Two Year,Credit Card,South,Standard,No,0,32948.04,0.006130241008156801,Low,Standard engagement
CUST100512,61,2838.19,2,0,58.8,Two Year,Net Banking,West,Basic,Yes,0,34058.28,0.0061210817639573084,Low,Standard engagement
CUST104829,36,2563.82,2,3,24.6,Month-to-Month,Net Banking,North,Basic,No,0,30765.84,0.0060657730025827335,Low,Standard engagement
CUST103230,61,2674.84,0,2,20.1,Two Year,Credit Card,South,Basic,No,0,32098.08,0.006057808538120196,Low,Standard engagement
CUST104569,15,2589.73,3,0,45.5,Month-to-Month,Credit Card,South,Premium,No,0,31076.76,0.006050241742248961,Low,Standard engagement
CUST100168,25,2625.54,1,0,44.5,Month-to-Month,UPI,South,Standard,No,0,31506.48,0.006019289687551262,Low,Standard engagement
CUST101544,17,2631.71,0,0,33.3,Month-to-Month,Credit Card,East,Standard,Yes,0,31580.52,0.005994699018724992,Low,Standard engagement
CUST105410,2,2555.18,0,0,16.4,Month-to-Month,Credit Card,North,Standard,No,0,30662.16,0.00598480477642394,Low,Standard engagement
CUST105920,11,2622.16,2,2,49.6,One Year,UPI,North,Premium,No,0,31465.92,0.0059566415722379805,Low,Standard engagement
CUST103102,2,2500.62,4,0,18.5,Month-to-Month,UPI,North,Basic,No,0,30007.44,0.005914175049475608,Low,Standard engagement
CUST103723,72,2756.62,2,0,100.0,Month-to-Month,UPI,South,Premium,No,0,33079.44,0.005902915861224147,Low,Standard engagement
CUST105975,40,2650.5,5,1,25.6,One Year,Credit Card,North,Standard,No,0,31806.0,0.005881277717259308,Low,Standard engagement
CUST101384,28,2603.71,1,1,30.4,Month-to-Month,UPI,East,Standard,No,0,31244.52,0.005878987643773215,Low,Standard engagement
CUST103366,45,2583.61,2,1,32.2,Month-to-Month,Credit Card,West,Basic,No,0,31003.32,0.005867921134385328,Low,Standard engagement
CUST105805,11,2587.66,2,0,35.5,Month-to-Month,Cash,North,Standard,No,0,31051.92,0.0058327933491920236,Low,Standard engagement
CUST100377,54,2643.21,2,0,20.8,Month-to-Month,Net Banking,South,Basic,No,0,31718.52,0.005813074169019078,Low,Standard engagement
CUST101756,26,2547.78,6,3,43.7,Month-to-Month,Debit Card,North,Standard,No,0,30573.36,0.005768322520362735,Low,Standard engagement
CUST104217,25,2711.11,1,0,73.1,Month-to-Month,Net Banking,West,Premium,No,0,32533.32,0.0057567635650601,Low,Standard engagement
CUST103123,45,2609.44,2,1,24.8,Month-to-Month,UPI,South,Standard,Yes,0,31313.28,0.005755627957071472,Low,Standard engagement
CUST103764,30,2687.68,4,0,47.2,Month-to-Month,Net Banking,East,Standard,No,0,32252.16,0.005753669418283958,Low,Standard engagement
CUST103056,58,2654.59,3,1,14.8,One Year,Credit Card,West,Basic,Yes,0,31855.08,0.005737508121583397,Low,Standard engagement
CUST101942,63,2711.26,2,1,51.8,One Year,Cash,West,Basic,No,0,32535.12,0.005714752758568612,Low,Standard engagement
CUST104758,33,2682.87,2,2,40.1,Two Year,Cash,South,Premium,Yes,0,32194.44,0.005641669991829782,Low,Standard engagement
CUST104280,35,2742.96,3,2,48.5,Two Year,Net Banking,North,Standard,No,0,32915.52,0.005631324068891773,Low,Standard engagement
CUST102041,65,2709.0,5,3,40.6,Two Year,Net Banking,South,Basic,No,0,32508.0,0.005590144672429156,Low,Standard engagement
CUST104048,25,2584.58,5,4,35.8,Two Year,UPI,East,Basic,No,0,31014.96,0.005573983511300628,Low,Standard engagement
CUST102301,11,2511.31,2,4,41.0,Month-to-Month,UPI,West,Standard,No,0,30135.72,0.00551366006305483,Low,Standard engagement
CUST105179,29,2632.68,1,2,56.8,One Year,Credit Card,South,Basic,No,0,31592.16,0.005488765344968131,Low,Standard engagement
CUST104160,30,2598.54,3,2,30.4,One Year,Debit Card,South,Basic,No,0,31182.48,0.005471271118834897,Low,Standard engagement
CUST100925,69,2751.01,1,0,25.7,One Year,Debit Card,South,Standard,Yes,0,33012.12,0.005453874066594715,Low,Standard engagement
CUST103648,72,2708.52,2,1,54.2,One Year,UPI,South,Basic,No,0,32502.24,0.0054162311877155415,Low,Standard engagement
CUST103573,24,2584.84,0,1,24.8,Month-to-Month,Credit Card,East,Standard,No,0,31018.08,0.005362931433142461,Low,Standard engagement
CUST102503,8,2551.8,0,3,57.6,Month-to-Month,Cash,South,Standard,No,0,30621.6,0.005329950202670269,Low,Standard engagement
CUST104767,1,2638.0,3,0,54.9,One Year,Credit Card,West,Basic,Yes,0,31656.0,0.005313168612066455,Low,Standard engagement
CUST103394,25,2721.05,1,0,46.7,One Year,Debit Card,West,Standard,Yes,0,32652.6,0.00530299552833571,Low,Standard engagement
CUST104625,28,2674.31,1,0,39.9,Month-to-Month,Net Banking,South,Standard,Yes,0,32091.72,0.005278058522650834,Low,Standard engagement
CUST104982,14,2674.25,3,0,31.8,Two Year,Debit Card,East,Basic,Yes,0,32091.0,0.0052759784436152675,Low,Standard engagement
CUST100680,53,2690.21,4,1,44.4,One Year,Credit Card,North,Standard,No,0,32282.52,0.005268775241283117,Low,Standard engagement
CUST100376,54,2711.71,3,0,29.8,One Year,Net Banking,North,Basic,No,0,32540.52,0.005243949618876978,Low,Standard engagement
CUST105391,12,2578.29,0,2,78.1,Month-to-Month,UPI,North,Basic,Yes,0,30939.48,0.0052333557616811854,Low,Standard engagement
CUST101114,14,2577.19,1,1,45.2,Month-to-Month,UPI,East,Premium,No,0,30926.28,0.00520904148740295,Low,Standard engagement
CUST105062,45,2643.68,6,1,41.6,Month-to-Month,Net Banking,South,Standard,No,0,31724.16,0.0052014408856999195,Low,Standard engagement
CUST104316,71,2648.55,2,2,48.2,Month-to-Month,Credit Card,West,Standard,No,0,31782.6,0.005190895792603653,Low,Standard engagement
CUST103431,56,2624.21,1,2,51.1,Month-to-Month,UPI,South,Standard,No,0,31490.52,0.005179923234629759,Low,Standard engagement
CUST105772,30,2675.64,4,1,39.6,Two Year,UPI,South,Standard,No,0,32107.68,0.005150214824660154,Low,Standard engagement
CUST104204,22,2586.23,2,0,49.4,Month-to-Month,Credit Card,East,Basic,No,0,31034.76,0.005093309640524178,Low,Standard engagement
CUST104009,9,2582.98,3,2,31.0,One Year,Credit Card,North,Premium,Yes,0,30995.76,0.005079649397116679,Low,Standard engagement
CUST103699,55,2700.87,3,2,61.9,One Year,Cash,North,Premium,Yes,0,32410.44,0.005063084650905607,Low,Standard engagement
CUST102280,55,2719.27,2,0,49.1,Two Year,Credit Card,South,Basic,No,0,32631.24,0.0050324032531196845,Low,Standard engagement
CUST101182,50,2530.37,1,4,48.8,Month-to-Month,UPI,South,Basic,No,0,30364.44,0.0050296049374188995,Low,Standard engagement
CUST103114,27,2613.0,2,0,36.4,Month-to-Month,Debit Card,West,Premium,Yes,0,31356.0,0.004975088773731332,Low,Standard engagement
CUST102567,46,2657.67,0,2,23.7,One Year,UPI,East,Standard,No,0,31892.04,0.004938467361554631,Low,Standard engagement
CUST100297,32,2706.23,1,1,36.2,One Year,Net Banking,North,Standard,No,0,32474.76,0.004937383741099876,Low,Standard engagement
CUST101947,67,2604.55,2,2,58.6,Month-to-Month,UPI,North,Basic,No,0,31254.6,0.004889368639393342,Low,Standard engagement
CUST101975,4,2635.71,1,2,48.7,Two Year,UPI,South,Premium,Yes,0,31628.52,0.004868574687864202,Low,Standard engagement
CUST103761,37,2651.99,4,0,21.8,Two Year,Debit Card,North,Basic,No,0,31823.88,0.004863738775491902,Low,Standard engagement
CUST105626,31,2657.28,4,1,60.6,One Year,UPI,North,Premium,No,0,31887.36,0.0048512894639396315,Low,Standard engagement
CUST104765,11,2657.06,2,0,21.3,Two Year,Debit Card,North,Standard,No,0,31884.72,0.004827057109827226,Low,Standard engagement
CUST104953,11,2522.16,3,1,25.4,Month-to-Month,UPI,South,Standard,No,0,30265.92,0.004823414675123531,Low,Standard engagement
CUST104405,65,2666.5,3,1,69.4,Month-to-Month,Debit Card,South,Premium,No,0,31998.0,0.004797908789625021,Low,Standard engagement
CUST100747,23,2503.42,2,1,22.5,Month-to-Month,UPI,North,Basic,No,0,30041.04,0.004753535626108722,Low,Standard engagement
CUST102427,28,2648.21,2,0,38.2,One Year,Credit Card,South,Premium,No,0,31778.52,0.004728441384427889,Low,Standard engagement
CUST104200,49,2734.35,2,0,58.9,Two Year,Credit Card,East,Basic,No,0,32812.2,0.004710686896029753,Low,Standard engagement
CUST100276,34,2596.82,2,2,46.2,Month-to-Month,Net Banking,North,Basic,Yes,0,31161.84,0.004679269029660985,Low,Standard engagement
CUST105693,17,2570.28,1,3,33.8,Month-to-Month,Net Banking,West,Standard,No,0,30843.36,0.004661523939112264,Low,Standard engagement
CUST105375,49,2642.09,3,1,22.7,One Year,UPI,South,Standard,No,0,31705.08,0.004598584240174465,Low,Standard engagement
CUST104101,72,2694.42,1,2,42.8,One Year,UPI,South,Standard,No,0,32333.04,0.004580569826176152,Low,Standard engagement
CUST105835,62,2643.98,2,1,64.9,Month-to-Month,Debit Card,South,Basic,Yes,0,31727.76,0.004561570139079742,Low,Standard engagement
CUST104660,60,2737.87,1,0,48.7,One Year,UPI,South,Standard,Yes,0,32854.44,0.004547071499628022,Low,Standard engagement
CUST102651,64,2592.77,0,1,35.7,Month-to-Month,Cash,North,Basic,No,0,31113.24,0.0045013390338509195,Low,Standard engagement
CUST100355,72,2753.25,3,0,41.3,Two Year,Credit Card,North,Standard,No,0,33039.0,0.004473535838310476,Low,Standard engagement
CUST100515,8,2607.87,3,2,59.6,One Year,UPI,South,Premium,Yes,0,31294.44,0.004471000219424081,Low,Standard engagement
CUST104628,55,2529.49,4,2,24.1,Month-to-Month,Debit Card,North,Basic,No,0,30353.88,0.004448894690484044,Low,Standard engagement
CUST103439,60,2704.52,2,1,50.6,Two Year,Credit Card,West,Basic,No,0,32454.24,0.004443067827234823,Low,Standard engagement
CUST100082,12,2576.62,0,2,34.9,One Year,Credit Card,West,Basic,Yes,0,30919.44,0.004332252805950061,Low,Standard engagement
CUST103789,23,2556.3,2,1,40.7,Month-to-Month,Credit Card,North,Standard,No,0,30675.6,0.004325509185879851,Low,Standard engagement
CUST104004,58,2597.46,1,1,46.4,Month-to-Month,Credit Card,South,Basic,Yes,0,31169.52,0.004303827810212145,Low,Standard engagement
CUST101679,38,2735.05,2,0,72.8,Two Year,Debit Card,South,Basic,Yes,0,32820.6,0.004298786370460692,Low,Standard engagement
CUST103921,45,2738.46,3,1,59.8,Two Year,Net Banking,West,Basic,No,0,32861.52,0.004283842359699269,Low,Standard engagement
CUST102279,49,2595.63,4,3,53.2,One Year,Credit Card,South,Basic,No,0,31147.56,0.0042824933575397,Low,Standard engagement
CUST103895,67,2760.78,0,1,61.6,One Year,Net Banking,South,Basic,Yes,0,33129.36,0.004281036436420002,Low,Standard engagement
CUST103984,62,2741.2,0,1,66.0,Two Year,UPI,East,Basic,No,0,32894.4,0.004235418761309103,Low,Standard engagement
CUST103709,62,2576.3,0,1,8.4,Month-to-Month,Credit Card,North,Standard,No,0,30915.6,0.004224423132622999,Low,Standard engagement
CUST104257,7,2618.18,1,0,39.6,Two Year,Credit Card,South,Basic,No,0,31418.16,0.00421737120902124,Low,Standard engagement
CUST102479,10,2611.47,2,1,47.0,Two Year,Cash,South,Basic,No,0,31337.64,0.0042166170780039685,Low,Standard engagement
CUST104775,4,2580.06,2,0,47.4,Month-to-Month,Net Banking,West,Basic,No,0,30960.72,0.004206182336464604,Low,Standard engagement
CUST103186,56,2719.52,4,2,57.4,One Year,Net Banking,South,Standard,No,0,32634.24,0.004184997198063538,Low,Standard engagement
CUST101778,23,2583.01,3,0,53.7,Month-to-Month,UPI,West,Premium,No,0,30996.12,0.0041828486187693616,Low,Standard engagement
CUST105524,45,2576.91,2,6,65.0,Month-to-Month,Net Banking,West,Standard,No,0,30922.92,0.004115969074897811,Low,Standard engagement
CUST103045,64,2590.86,2,2,17.2,Month-to-Month,Net Banking,East,Basic,No,0,31090.32,0.004097503137911634,Low,Standard engagement
CUST105111,50,2625.68,0,0,20.8,Month-to-Month,Net Banking,East,Basic,No,0,31508.16,0.004082439292388773,Low,Standard engagement
CUST103027,54,2749.82,3,0,50.6,One Year,Net Banking,North,Standard,No,0,32997.84,0.004040244314529146,Low,Standard engagement
CUST103169,44,2584.07,1,0,42.4,Month-to-Month,Credit Card,South,Basic,Yes,0,31008.84,0.0040290028462608065,Low,Standard engagement
CUST101025,5,2508.16,1,1,38.2,Month-to-Month,UPI,South,Premium,No,0,30097.92,0.004026772800327863,Low,Standard engagement
CUST101392,71,2713.28,1,1,15.8,One Year,Net Banking,North,Standard,No,0,32559.36,0.003996423535146819,Low,Standard engagement
CUST104253,25,2518.95,0,2,46.7,Month-to-Month,UPI,West,Basic,No,0,30227.4,0.003932984705642791,Low,Standard engagement
CUST103213,70,2633.94,0,1,47.1,Month-to-Month,Debit Card,West,Basic,Yes,0,31607.28,0.003931766948823333,Low,Standard engagement
CUST102191,30,2638.5,0,1,43.1,One Year,UPI,North,Standard,No,0,31662.0,0.003862024863523314,Low,Standard engagement
CUST100124,62,2678.04,1,1,17.2,One Year,Net Banking,East,Basic,No,0,32136.48,0.003855488519149744,Low,Standard engagement
CUST102907,69,2559.41,3,1,32.0,Month-to-Month,UPI,North,Basic,No,0,30712.92,0.003851238572114573,Low,Standard engagement
CUST100349,12,2587.11,1,1,48.9,One Year,UPI,West,Basic,No,0,31045.32,0.0038476982674312413,Low,Standard engagement
CUST103883,33,2605.83,4,0,43.3,One Year,UPI,South,Basic,No,0,31269.96,0.003789012302602579,Low,Standard engagement
CUST100466,12,2656.23,4,0,70.4,Two Year,UPI,North,Basic,Yes,0,31874.76,0.00378612876740044,Low,Standard engagement
CUST105518,41,2639.52,2,0,46.3,One Year,UPI,West,Basic,No,0,31674.24,0.003708599281802299,Low,Standard engagement
CUST100579,8,2511.81,2,0,17.1,Month-to-Month,UPI,West,Standard,No,0,30141.72,0.0036803433588266953,Low,Standard engagement
CUST104997,60,2608.68,0,2,59.2,Month-to-Month,Debit Card,South,Premium,No,0,31304.16,0.00366664511197046,Low,Standard engagement
CUST105735,41,2748.5,3,0,37.8,Two Year,Net Banking,East,Standard,No,0,32982.0,0.003662322797965735,Low,Standard engagement
CUST100061,54,2666.06,0,0,49.0,Month-to-Month,Net Banking,South,Premium,No,0,31992.72,0.0036499637379934224,Low,Standard engagement
CUST103420,38,2562.42,2,2,24.2,One Year,Credit Card,South,Basic,Yes,0,30749.04,0.0036415052570162414,Low,Standard engagement
CUST101062,11,2453.33,3,4,6.4,Month-to-Month,Net Banking,North,Premium,Yes,0,29439.96,0.003619672554398561,Low,Standard engagement
CUST103320,7,2571.41,3,2,43.8,One Year,Credit Card,West,Standard,No,0,30856.92,0.0036011134772019116,Low,Standard engagement
CUST103686,8,2550.88,5,1,56.9,Month-to-Month,UPI,East,Standard,Yes,0,30610.56,0.00359241523412526,Low,Standard engagement
CUST105433,37,2574.31,7,3,49.5,One Year,Credit Card,North,Premium,Yes,0,30891.72,0.0035891087655141414,Low,Standard engagement
CUST101450,22,2438.78,1,3,25.9,Month-to-Month,UPI,South,Basic,No,0,29265.36,0.0035818707096769323,Low,Standard engagement
